date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-08-23,244.33,245.05,244.16,244.56,50203837,50203837,-0.88,-0.359,244.6758,"Aug 23, 17",0.03142001602631685
2017-08-24,245,245.18,243.75,243.99,50741671,50741671,-0.57,-0.233,244.297,"Aug 24, 17",0.029016068491417465
2017-08-25,244.9,245.61,244.39,244.56,64445912,64445912,0.57,0.234,244.882,"Aug 25, 17",0.03142001602631685
2017-08-28,245.17,245.2,244.09,244.57,40565606,40565606,0.01,0.004,244.5139,"Aug 28, 17",0.03146219054447294
2017-08-29,243.06,245.15,242.93,244.85,51135715,51135715,0.28,0.114,244.2494,"Aug 29, 17",0.03264307705284459
2017-08-30,244.83,246.32,244.62,246.01,62030805,62030805,1.16,0.474,245.6873,"Aug 30, 17",0.03753532115895566
2017-08-31,246.72,247.77,246.0473,247.49,103803880,103803880,1.48,0.602,247.1526,"Aug 31, 17",0.043777149846062985
2017-09-01,247.92,248.33,247.67,247.84,62006989,62006989,0.35,0.141,248.0152,"Sep 1, 17",0.04525325798152752
2017-09-05,247.26,247.52,244.95,246.06,91398777,91398777,-1.78,-0.718,246.0497,"Sep 5, 17",0.03774619374973636
2017-09-06,246.84,247.28,246.23,246.9,57916867,57916867,0.84,0.341,246.7957,"Sep 6, 17",0.0412888532748513
2017-09-07,247.25,247.27,246.4,246.87,58034730,58034730,-0.03,-0.012,246.7622,"Sep 7, 17",0.041162329720382904
2017-09-08,246.54,247.11,246.3,246.58,63832825,63832825,-0.29,-0.117,246.6459,"Sep 8, 17",0.03993926869385517
2017-09-11,248.04,249.3,248.02,249.21,71364848,71364848,2.63,1.067,248.8738,"Sep 11, 17",0.05103116696891735
2017-09-12,249.63,250.09,249.42,250.05,56896027,56896027,0.84,0.337,249.7646,"Sep 12, 17",0.05457382649403229
2017-09-13,249.72,250.21,249.59,250.17,59228002,59228002,0.12,0.048,249.976,"Sep 13, 17",0.055079920711905754
2017-09-14,249.8,250.32,249.6,250.09,95446349,95446349,-0.08,-0.032,250.0037,"Sep 14, 17",0.05474252456665678
2017-09-15,248.69,249.29,248.57,249.19,95432382,95432382,-0.9,-0.36,248.9774,"Sep 15, 17",0.05094681793260505
2017-09-18,249.61,250.12,249.28,249.72,46235238,46235238,0.53,0.213,249.7354,"Sep 18, 17",0.05318206739487995
2017-09-19,250,250.07,249.6,249.97,47108148,47108148,0.25,0.1,249.8964,"Sep 19, 17",0.0542364303487832
2017-09-20,250.07,250.19,248.92,250.06,59574083,59574083,0.09,0.036,249.7372,"Sep 20, 17",0.05461600101218839
2017-09-21,249.88,249.98,249.185,249.39,48211398,48211398,-0.67,-0.268,249.5628,"Sep 21, 17",0.0517903082957276
2017-09-22,249.05,249.63,249.02,249.44,51214032,51214032,0.05,0.02,249.3127,"Sep 22, 17",0.0520011808865083
2017-09-25,249.15,249.5532,248.08,248.93,57064357,57064357,-0.51,-0.204,248.772,"Sep 25, 17",0.04985028046054571
