date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-06-12,65.55,66.83,65.55,65.92,6725913,6725913,0.66,1.011,66.1431,"Jun 12, 17",-0.01963117192147521
2017-06-13,65.83,66.98,65.54,66.53,4336426,4336426,0.61,0.925,66.515,"Jun 13, 17",-0.010559190957763144
2017-06-14,66.42,66.53,64.12,64.75,6431033,6431033,-1.78,-2.675,64.8367,"Jun 14, 17",-0.03703152885187381
2017-06-15,64.46,65,64.15,64.69,3974119,3974119,-0.06,-0.093,64.5734,"Jun 15, 17",-0.037923854848304545
2017-06-16,65,66.04,64.64,65.8,6522493,6522493,1.11,1.716,65.5928,"Jun 16, 17",-0.021415823914336673
2017-06-19,65.76,66.95,65.745,66.61,4078321,4078321,0.81,1.231,66.636,"Jun 19, 17",-0.009369422962522241
2017-06-20,65.95,66.37,65.15,65.65,3634080,3634080,-0.96,-1.441,65.6379,"Jun 20, 17",-0.023646638905413287
2017-06-21,65.3,65.65,63.77,64.68,5566133,5566133,-0.97,-1.478,64.6216,"Jun 21, 17",-0.038072575847709525
2017-06-22,65.66,65.66,64.77,64.82,3801388,3801388,0.14,0.216,64.9944,"Jun 22, 17",-0.0359904818560381
2017-06-23,64.72,66.08,64.58,65.98,4915246,4915246,1.16,1.79,65.6635,"Jun 23, 17",-0.018738845925044482
2017-06-26,66.18,66.48,65.76,66.04,3376758,3376758,0.06,0.091,66.2105,"Jun 26, 17",-0.017846519928613754
2017-06-27,66.1,67.84,65.965,66.81,5447333,5447333,0.77,1.166,67.1037,"Jun 27, 17",-0.0063950029744198784
2017-06-28,67.14,68.14,66.97,67.47,3336411,3336411,0.66,0.988,67.677,"Jun 28, 17",0.0034205829863177273
2017-06-29,67.79,68.39,66.77,67.09,3282872,3282872,-0.38,-0.563,67.3547,"Jun 29, 17",-0.0022308149910766134
2017-06-30,67.55,67.77,66.87,67.46,2972006,2972006,0.37,0.551,67.46,"Jun 30, 17",0.0032718619869125352
2017-07-03,67.81,68.44,67.66,68.02,2159962,2159962,0.56,0.83,68.2338,"Jul 3, 17",0.011600237953599065
2017-07-05,68,68.25,66.96,67.07,3938059,3938059,-0.95,-1.397,67.3245,"Jul 5, 17",-0.0025282569898869975
2017-07-06,66.99,67.18,66.18,66.46,3332080,3332080,-0.61,-0.909,66.4995,"Jul 6, 17",-0.011600237953599065
2017-07-07,66.44,68.42,66.25,68.18,5083561,5083561,1.72,2.588,67.8628,"Jul 7, 17",0.013979773944081083
2017-07-10,68.05,68.49,67.941,68.09,3718199,3718199,-0.09,-0.132,68.284,"Jul 10, 17",0.012641284949434988
2017-07-11,68.03,68.45,67.73,67.93,2188193,2188193,-0.16,-0.235,68.0696,"Jul 11, 17",0.010261748958953182
2017-07-12,68.48,68.55,67.44,68.03,4206132,4206132,0.1,0.147,67.9788,"Jul 12, 17",0.011748958953004257
2017-07-13,67.87,68.38,67.04,67.78,2883729,2883729,-0.25,-0.367,67.5494,"Jul 13, 17",0.008030933967876358
2017-07-14,67.84,68.33,67.41,68.04,2194732,2194732,0.26,0.384,67.9975,"Jul 14, 17",0.01189767995240945
2017-07-17,67.82,68,67.32,67.43,2868806,2868806,-0.61,-0.897,67.5888,"Jul 17, 17",0.002825698988697382
2017-07-18,67.72,67.76,67.2,67.51,2816047,2816047,0.08,0.119,67.5158,"Jul 18, 17",0.004015466983938285
2017-07-19,67.6,68.69,67.54,68.03,3481850,3481850,0.52,0.77,68.0366,"Jul 19, 17",0.011748958953004257
2017-07-20,68.39,68.43,67.3,67.52,2914831,2914831,-0.51,-0.75,67.68,"Jul 20, 17",0.004164187983343265
2017-07-21,67.52,67.87,67.01,67.78,2725709,2725709,0.26,0.385,67.5806,"Jul 21, 17",0.008030933967876358
2017-07-24,67.63,68.09,67.54,67.68,2318781,2318781,-0.1,-0.148,67.7943,"Jul 24, 17",0.006543723973825282
2017-07-25,67.98,68.72,67.945,68.44,3131122,3131122,0.76,1.123,68.4671,"Jul 25, 17",0.017846519928613965
2017-07-26,68.51,68.53,67.8,67.99,3356842,3356842,-0.45,-0.658,68.0677,"Jul 26, 17",0.011154074955383701
2017-07-27,68,68.829,66.61,67.59,4377800,4377800,-0.4,-0.588,67.8471,"Jul 27, 17",0.005205234979179187
2017-07-28,67.47,67.58,65.95,66.69,7105643,7105643,-0.9,-1.332,66.6373,"Jul 28, 17",-0.008179654967281338
2017-07-31,67.08,69.44,66.88,68.97,7354847,7354847,2.28,3.419,68.8594,"Jul 31, 17",0.02572873289708513
2017-08-01,68.61,69.17,68.301,68.5,3724818,3724818,-0.47,-0.681,68.6752,"Aug 1, 17",0.018738845925044694
2017-08-02,68.61,69.17,68.301,68.5,3724920,3724920,0,0,68.6752,"Aug 2, 17",0.018738845925044694
2017-08-03,68.22,68.64,68.0617,68.5,3342676,3342676,0,0,68.4348,"Aug 3, 17",0.018738845925044694
2017-08-04,68.5,68.93,68.3001,68.53,3201836,3201836,0.03,0.044,68.6394,"Aug 4, 17",0.01918500892326006
2017-08-07,67.95,68.53,67.75,68,2671912,2671912,-0.53,-0.773,68.1065,"Aug 7, 17",0.011302795954788893
2017-08-08,67.67,67.94,67.35,67.79,3114863,3114863,-0.21,-0.309,67.6847,"Aug 8, 17",0.00817965496728155
2017-08-09,67.65,67.93,66.611,66.93,3498139,3498139,-0.86,-1.269,67.0321,"Aug 9, 17",-0.004610350981558419
2017-08-10,66.8,66.985,65.75,66.2,3425052,3425052,-0.73,-1.091,66.1362,"Aug 10, 17",-0.015466983938131947
2017-08-11,66.15,66.4,65.85,66.15,2330040,2330040,-0.05,-0.076,66.1301,"Aug 11, 17",-0.016210588935157484
2017-08-14,66.47,67.01,66.39,66.79,3034319,3034319,0.64,0.967,66.7832,"Aug 14, 17",-0.006692444973230052
2017-08-15,66.66,67.32,66.61,67.15,4079274,4079274,0.36,0.539,67.154,"Aug 15, 17",-0.0013384889946458835
2017-08-16,67.26,67.5,65.86,65.99,2807522,2807522,-1.16,-1.727,66.3443,"Aug 16, 17",-0.018590124925639502
2017-08-17,65.67,65.71,64.47,64.55,3358377,3358377,-1.44,-2.182,64.9269,"Aug 17, 17",-0.04000594883997617
2017-08-18,64.45,65.46,64.2201,64.75,3082623,3082623,0.2,0.31,64.8882,"Aug 18, 17",-0.03703152885187381
2017-08-21,64.66,64.95,64.45,64.7,2463927,2463927,-0.05,-0.077,64.7047,"Aug 21, 17",-0.03777513384889935
2017-08-22,64.9,65.715,64.495,65.58,2865842,2865842,0.88,1.36,65.2544,"Aug 22, 17",-0.024687685901249208
2017-08-23,65.22,66,65.1,65.71,2808682,2808682,0.13,0.198,65.6769,"Aug 23, 17",-0.022754312908982766
2017-08-24,65.7,67.999,65.7,67.44,5491952,5491952,1.73,2.633,67.3515,"Aug 24, 17",0.0029744199881023624
2017-08-25,67.79,68.81,67.555,67.67,3915941,3915941,0.23,0.341,67.9933,"Aug 25, 17",0.00639500297442009
2017-08-28,68.9,69.79,68.24,68.42,6445791,6445791,0.75,1.108,68.858,"Aug 28, 17",0.017549077929803793
2017-08-29,68.23,68.95,67.78,67.92,3557717,3557717,-0.5,-0.731,68.0743,"Aug 29, 17",0.01011302795954799
2017-08-30,68.52,68.8699,68.08,68.41,3248108,3248108,0.49,0.721,68.4917,"Aug 30, 17",0.0174003569303986
2017-08-31,68.65,68.72,67.31,68.1,4434442,4434442,-0.31,-0.453,67.9605,"Aug 31, 17",0.012790005948839969
2017-09-01,68.11,69.51,67.82,69.2,3954362,3954362,1.1,1.615,69.0308,"Sep 1, 17",0.029149315883402856
2017-09-05,68.59,68.71,67.24,67.91,4581350,4581350,-1.29,-1.864,67.7228,"Sep 5, 17",0.009964306960142798
2017-09-06,68.23,68.77,67.71,68.11,4428807,4428807,0.2,0.295,68.1713,"Sep 6, 17",0.01293872694824516
2017-09-07,68.33,69.1,68.11,68.86,3675949,3675949,0.75,1.101,68.7782,"Sep 7, 17",0.024092801903628863
2017-09-08,68.86,70.28,68.73,69.54,3771329,3771329,0.68,0.988,69.6342,"Sep 8, 17",0.03420582986317685
2017-09-11,69.77,69.97,68.8,69.81,3287724,3287724,0.27,0.388,69.4979,"Sep 11, 17",0.03822129684711493
2017-09-12,70,70.66,69.82,70.21,2629179,2629179,0.4,0.573,70.264,"Sep 12, 17",0.04417013682331944
2017-09-13,70.55,71.17,70.25,71,4122457,4122457,0.79,1.125,70.8451,"Sep 13, 17",0.055919095776323695
2017-09-14,70.9,71.059,69.53,69.94,4494020,4494020,-1.06,-1.493,70.0312,"Sep 14, 17",0.04015466983938137
2017-09-15,69.98,71.51,69.98,71.13,6859864,6859864,1.19,1.701,70.9953,"Sep 15, 17",0.05785246876859014
2017-09-18,71.23,72.44,71.14,72.2,3823804,3823804,1.07,1.504,72.0516,"Sep 18, 17",0.07376561570493766
2017-09-19,72.2,73.2,71.56,72.71,3870204,3870204,0.51,0.706,72.6766,"Sep 19, 17",0.08135038667459844
2017-09-20,73.03,73.38,72.51,73.18,3255614,3255614,0.47,0.646,73.0835,"Sep 20, 17",0.08834027364663909
2017-09-21,73.09,73.87,72.84,73.36,3106129,3106129,0.18,0.246,73.503,"Sep 21, 17",0.09101725163593107
2017-09-22,73.25,74.36,73.15,74.29,3263922,3263922,0.93,1.268,74.0918,"Sep 22, 17",0.10484830458060695
2017-09-25,74.63,75.26,74.35,75.12,3461014,3461014,0.83,1.117,75.0041,"Sep 25, 17",0.11719214753123157
2017-09-26,75.02,75.75,74.81,74.96,3287925,3287925,-0.16,-0.213,75.2203,"Sep 26, 17",0.11481261154074955
2017-09-27,74.89,75.88,74.41,75.47,4515981,4515981,0.51,0.68,75.124,"Sep 27, 17",0.12239738251041053
2017-09-28,75.81,76.92,75.55,76.74,6079426,6079426,1.27,1.683,76.4969,"Sep 28, 17",0.14128494943486022
2017-09-29,76.76,77.7714,76.62,76.93,4442166,4442166,0.19,0.248,77.0852,"Sep 29, 17",0.14411064842355759
2017-10-02,76.73,77.4,76.41,77.05,3141303,3141303,0.12,0.156,77.0253,"Oct 2, 17",0.14589530041641885
2017-10-03,76.88,77.66,76.761,77.57,3194729,3194729,0.52,0.675,77.3289,"Oct 3, 17",0.15362879238548482
2017-10-04,77.39,77.82,76.94,77.69,2669910,2669910,0.12,0.155,77.5102,"Oct 4, 17",0.15541344437834628
2017-10-05,77.9,78.64,76.49,77.27,4923445,4923445,-0.42,-0.541,77.5368,"Oct 5, 17",0.1491671624033314
2017-10-06,76.37,77.23,76.27,77.23,4672372,4672372,-0.04,-0.052,76.933,"Oct 6, 17",0.14857227840571102
2017-10-09,77.27,77.44,76.77,77.13,2925600,2925600,-0.1,-0.129,77.037,"Oct 9, 17",0.14708506841165975
2017-10-10,77.55,77.6099,77,77.37,2659594,2659594,0.24,0.311,77.2679,"Oct 10, 17",0.15065437239738266
2017-10-11,77.53,77.92,77.091,77.92,2277477,2277477,0.55,0.711,77.699,"Oct 11, 17",0.158834027364664
2017-10-12,77.4,78.05,77.1,77.91,2532542,2532542,-0.01,-0.013,77.6907,"Oct 12, 17",0.15868530636525882
2017-10-13,78.15,78.31,77.67,78.08,2161725,2161725,0.17,0.218,78.0962,"Oct 13, 17",0.1612135633551458
2017-10-16,77.65,77.83,77.23,77.42,2405385,2405385,-0.66,-0.845,77.4633,"Oct 16, 17",0.1513979773944082
2017-10-17,77.59,77.86,77.27,77.62,2358413,2358413,0.2,0.258,77.5366,"Oct 17, 17",0.15437239738251057
2017-10-18,77.6,77.92,76.98,77.62,2399587,2399587,0,0,77.5698,"Oct 18, 17",0.15437239738251057
2017-10-19,77.21,77.89,76.631,77.63,2329909,2329909,0.01,0.013,77.5776,"Oct 19, 17",0.15452111838191554
2017-10-20,78.44,78.44,77.39,77.54,4149907,4149907,-0.09,-0.116,77.5921,"Oct 20, 17",0.15318262938726968
2017-10-23,77.85,77.9,77.37,77.4,4820087,4820087,-0.14,-0.181,77.5613,"Oct 23, 17",0.15110053539559803
2017-10-24,77.4,78.1,77.15,77.69,3241724,3241724,0.29,0.375,77.6225,"Oct 24, 17",0.15541344437834628
2017-10-25,77.7,77.87,76.95,77.78,4397323,4397323,0.09,0.116,77.4728,"Oct 25, 17",0.15675193337299237
2017-10-26,77.38,77.66,75.8375,76.29,5371277,5371277,-1.49,-1.916,76.4515,"Oct 26, 17",0.13459250446163015
2017-10-27,76.13,77.82,75.95,77.75,6118616,6118616,1.46,1.914,77.0346,"Oct 27, 17",0.156305770374777
2017-10-30,77.72,78.58,77.72,78.4,4427085,4427085,0.65,0.836,78.2811,"Oct 30, 17",0.16597263533610962
2017-10-31,78.3,79.135,77.78,78.89,3230961,3230961,0.49,0.625,78.739,"Oct 31, 17",0.17325996430696025
2017-11-01,79.32,80.93,79.07,80.71,4097841,4097841,1.82,2.307,80.5025,"Nov 1, 17",0.20032718619869125
2017-11-02,80.74,82.19,80.74,81.59,4972901,4972901,0.88,1.09,81.5358,"Nov 2, 17",0.2134146341463416
2017-11-03,81.2,81.75,80.625,80.88,3390483,3390483,-0.71,-0.87,81.0028,"Nov 3, 17",0.20285544318857826
2017-11-06,80.9,81.79,80.271,81.45,3326225,3326225,0.57,0.705,81.3705,"Nov 6, 17",0.21133254015466998
2017-11-07,81.53,81.88,81.31,81.83,2603267,2603267,0.38,0.467,81.6882,"Nov 7, 17",0.21698393813206432
2017-11-08,81.61,81.69,80.63,81.67,2976068,2976068,-0.16,-0.196,81.4465,"Nov 8, 17",0.2146044021415825
2017-11-09,81,81.34,80.03,81.28,3485360,3485360,-0.39,-0.478,80.7171,"Nov 9, 17",0.20880428316478297
2017-11-10,80.96,81.45,80.71,81.37,2473887,2473887,0.09,0.111,81.1152,"Nov 10, 17",0.21014277215942906
2017-11-13,81.24,81.52,80.605,80.67,2568506,2568506,-0.7,-0.86,80.9236,"Nov 13, 17",0.1997323022010709
2017-11-14,80.55,81.5943,80.49,81.37,3108694,3108694,0.7,0.868,81.2423,"Nov 14, 17",0.21014277215942906
2017-11-15,80.89,81.69,80,81.48,3121972,3121972,0.11,0.135,81.2152,"Nov 15, 17",0.21177870315288533
2017-11-16,81.31,82.61,81.21,82.12,4322565,4322565,0.64,0.785,82.0488,"Nov 16, 17",0.22129684711481276
2017-11-17,81.85,82.92,81.75,82.88,2897431,2897431,0.76,0.925,82.5424,"Nov 17, 17",0.23259964306960146
2017-11-20,82.26,82.26,81.48,82.09,3163574,3163574,-0.79,-0.953,81.9677,"Nov 20, 17",0.22085068411659742
2017-11-21,82.24,84,82.15,83.8,3528007,3528007,1.71,2.083,83.4889,"Nov 21, 17",0.24628197501487215
2017-11-22,83.91,83.91,82.31,82.35,3271714,3271714,-1.45,-1.73,82.585,"Nov 22, 17",0.2247174301011303
2017-11-24,82.68,82.85,82.06,82.25,1623414,1623414,-0.1,-0.121,82.3631,"Nov 24, 17",0.2232302201070792
2017-11-27,82.22,82.35,81.59,82.12,3073467,3073467,-0.13,-0.158,81.9171,"Nov 27, 17",0.22129684711481276
2017-11-28,82.33,83.47,81.84,83.24,3015255,3015255,1.12,1.364,82.9737,"Nov 28, 17",0.2379535990481856
2017-11-29,83.19,83.65,82.5,83.34,2752868,2752868,0.1,0.12,83.1818,"Nov 29, 17",0.2394408090422369
2017-11-30,83.83,85.86,83.36,85.62,5521846,5521846,2.28,2.736,85.1303,"Nov 30, 17",0.27334919690660336
2017-12-01,85.37,85.7796,82.52,84.17,4123184,4123184,-1.45,-1.694,84.1112,"Dec 1, 17",0.2517846519928615
2017-12-04,84.56,85.43,83.5,83.63,4049389,4049389,-0.54,-0.642,84.2489,"Dec 4, 17",0.24375371802498516
2017-12-05,83.91,86.42,83.91,85.78,4197347,4197347,2.15,2.571,85.7437,"Dec 5, 17",0.27572873289708516
2017-12-06,85.48,85.97,84.565,84.97,2975920,2975920,-0.81,-0.944,85.0353,"Dec 6, 17",0.26368233194527074
2017-12-07,84.79,85.68,84.65,85.59,2128948,2128948,0.62,0.73,85.4478,"Dec 7, 17",0.272903033908388
2017-12-08,86.27,87.73,85.96,87.6,3533297,3533297,2.01,2.348,87.2243,"Dec 8, 17",0.3027959547888162
2017-12-11,87.38,88.115,86.87,87.2,2853831,2853831,-0.4,-0.457,87.3292,"Dec 11, 17",0.29684711481261167
2017-12-12,87.4,87.695,86.8,86.94,2515284,2515284,-0.26,-0.298,87.0842,"Dec 12, 17",0.2929803688280786
2017-12-13,86.77,88.1,86.6,87.45,3111953,3111953,0.51,0.587,87.4684,"Dec 13, 17",0.3005651397977396
2017-12-14,87.77,88.43,87.43,87.48,3635764,3635764,0.03,0.034,87.7473,"Dec 14, 17",0.30101130279595495
2017-12-15,87.64,88.4,87.5,88.19,6579312,6579312,0.71,0.812,87.9873,"Dec 15, 17",0.3115704937537181
2017-12-18,88.78,89.17,88.21,88.93,3432978,3432978,0.74,0.839,88.8093,"Dec 18, 17",0.32257584770969683
2017-12-19,88.99,89.205,88.01,88.07,2953483,2953483,-0.86,-0.967,88.287,"Dec 19, 17",0.3097858417608566
2017-12-20,88.89,90.48,88.28,90.16,3506644,3506644,2.09,2.373,89.5013,"Dec 20, 17",0.34086853063652595
2017-12-21,90.42,91.12,89.84,90.72,3004208,3004208,0.56,0.621,90.6627,"Dec 21, 17",0.34919690660321245
2017-12-22,90.94,91.5,90.8,91.13,1837180,1837180,0.41,0.452,91.1604,"Dec 22, 17",0.35529446757882216
2017-12-26,91.25,92.05,91.24,91.86,1442920,1442920,0.73,0.801,91.7885,"Dec 26, 17",0.3661511005353957
2017-12-27,91.82,92.49,91.57,92.14,2388260,2388260,0.28,0.305,92.1022,"Dec 27, 17",0.37031528851873896
2017-12-28,92.39,92.58,91.75,92.3,1835741,1835741,0.16,0.174,92.1445,"Dec 28, 17",0.37269482450922076
2017-12-29,92.69,93.18,91.91,91.91,2343843,2343843,-0.39,-0.423,92.286,"Dec 29, 17",0.3668947055324212
2018-01-02,92.19,93.14,91.71,92.8,3582862,3582862,0.89,0.968,92.7523,"Jan 2, 18",0.3801308744794766
2018-01-03,92.58,93.47,92.5,93.29,3057571,3057571,0.49,0.528,93.1452,"Jan 3, 18",0.3874182034503274
2018-01-04,93.41,93.62,92.64,93.59,2976998,2976998,0.3,0.322,93.3022,"Jan 4, 18",0.39187983343248084
2018-01-05,93.6,94.3,93.43,94.03,2973820,2973820,0.44,0.47,94.0212,"Jan 5, 18",0.3984235574063059
