date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-03-30,108.15,108.68,107.2,107.78,6797658,6797658,-0.29,-0.268,107.8325,"Mar 30, 17",-0.03552572706935122
2017-03-31,107.7,108.14,107.05,107.37,6158992,6158992,-0.41,-0.38,107.4851,"Mar 31, 17",-0.039194630872483184
2017-04-03,107.22,107.97,106.38,107.8,5800883,5800883,0.43,0.4,107.3511,"Apr 3, 17",-0.035346756152125305
2017-04-04,107.88,108.72,107.01,108.66,4687432,4687432,0.86,0.798,108.091,"Apr 4, 17",-0.027651006711409427
2017-04-05,109.65,110.67,108.56,108.64,6398830,6398830,-0.02,-0.018,109.6356,"Apr 5, 17",-0.02782997762863534
2017-04-06,109.12,109.65,108.75,109.29,3934462,3934462,0.65,0.598,109.2497,"Apr 6, 17",-0.02201342281879189
2017-04-07,109.38,109.58,108.665,108.86,4889412,4889412,-0.43,-0.393,109.077,"Apr 7, 17",-0.025861297539149893
2017-04-10,109.12,110.2,108.97,109.43,4812093,4812093,0.57,0.524,109.6459,"Apr 10, 17",-0.02076062639821023
2017-04-11,109.53,109.54,108.06,108.97,3956487,3956487,-0.46,-0.42,108.8296,"Apr 11, 17",-0.02487695749440717
2017-04-12,109.36,109.36,108.45,108.97,5053297,5053297,0,0,108.8269,"Apr 12, 17",-0.02487695749440717
2017-04-13,108.64,108.735,105.93,106.1,6894792,6894792,-2.87,-2.634,106.9793,"Apr 13, 17",-0.05055928411633115
2017-04-17,106.17,106.4837,105.65,106.17,5278826,5278826,0.07,0.066,105.9781,"Apr 17, 17",-0.04993288590604025
2017-04-18,105.81,106.68,105.321,105.68,4252670,4252670,-0.49,-0.462,105.8922,"Apr 18, 17",-0.054317673378076005
2017-04-19,105.89,106.14,103.83,104.23,6667880,6667880,-1.45,-1.372,104.6524,"Apr 19, 17",-0.06729306487695746
2017-04-20,104.4,105.69,104.36,104.88,4988080,4988080,0.65,0.624,105.1195,"Apr 20, 17",-0.06147651006711413
2017-04-21,104.8,105.43,104.29,104.89,5432604,5432604,0.01,0.01,104.8858,"Apr 21, 17",-0.061387024608501116
2017-04-24,105.79,106.41,105.37,105.93,4538203,4538203,1.04,0.992,105.9379,"Apr 24, 17",-0.052080536912751614
2017-04-25,106.3,106.97,106.18,106.73,4618984,4618984,0.8,0.755,106.6386,"Apr 25, 17",-0.04492170022371361
2017-04-26,106.4,107.48,105.97,106.08,6687389,6687389,-0.65,-0.609,106.5846,"Apr 26, 17",-0.05073825503355706
2017-04-27,105.96,105.98,104.67,105.47,5781839,5781839,-0.61,-0.575,105.3613,"Apr 27, 17",-0.056196868008948554
2017-04-28,107.05,107.6,105.99,106.7,6848413,6848413,1.23,1.166,106.6382,"Apr 28, 17",-0.04519015659955255
2017-05-01,106.26,106.73,105.76,105.92,4955462,4955462,-0.78,-0.731,106.1339,"May 1, 17",-0.05217002237136464
2017-05-02,106.11,106.53,105.09,105.36,5112150,5112150,-0.56,-0.529,105.8511,"May 2, 17",-0.05718120805369128
2017-05-03,105.36,107.26,105.13,106.72,5662953,5662953,1.36,1.291,106.4009,"May 3, 17",-0.045011185682326635
2017-05-04,106.24,106.33,104.14,104.81,8039858,8039858,-1.91,-1.79,104.788,"May 4, 17",-0.0621029082774049
2017-05-05,104.92,105.885,104.7,105.79,5060047,5060047,0.98,0.935,105.3777,"May 5, 17",-0.053333333333333274
2017-05-08,105.93,106.72,105.82,106.68,5175129,5175129,0.89,0.841,106.4656,"May 8, 17",-0.04536912751677846
2017-05-09,106.51,106.75,104.815,105.08,5023973,5023973,-1.6,-1.5,105.3988,"May 9, 17",-0.0596868008948546
2017-05-10,105.819,106.83,105.54,106.5,5582820,5582820,1.42,1.351,106.3909,"May 10, 17",-0.04697986577181208
2017-05-11,107.08,107.08,105.63,106.21,4632113,4632113,-0.29,-0.272,106.1824,"May 11, 17",-0.049574944071588425
2017-05-12,106.06,106.2887,105.48,105.96,4488164,4488164,-0.25,-0.235,105.8208,"May 12, 17",-0.05181208053691281
2017-05-15,107.15,107.71,106.675,106.85,6647534,6647534,0.89,0.84,107.1383,"May 15, 17",-0.04384787472035799
2017-05-16,107.57,107.66,106.94,107.25,5001388,5001388,0.4,0.374,107.1934,"May 16, 17",-0.040268456375838924
2017-05-17,105.53,106.27,104.62,104.7,6384265,6384265,-2.55,-2.378,105.2605,"May 17, 17",-0.06308724832214763
2017-05-18,104.55,105.68,103.84,105.17,5618081,5618081,0.47,0.449,104.948,"May 18, 17",-0.058881431767337795
2017-05-19,105.52,106.52,105.17,106.52,8383478,8383478,1.35,1.284,106.1178,"May 19, 17",-0.04680089485458617
