date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-03-27,35.42,35.94,35.18,35.83,3256758,3256758,-0.68,-1.863,35.5483,"Mar 27, 17",-0.07702215352910875
2017-03-28,36.03,36.72,35.91,36.53,4391393,4391393,0.7,1.954,36.4053,"Mar 28, 17",-0.05899021123132404
2017-03-29,36.43,37.15,36.37,36.89,2197858,2197858,0.36,0.985,36.8358,"Mar 29, 17",-0.04971664090674909
2017-03-30,36.89,37.2784,36.769,36.9,2075773,2075773,0.01,0.027,36.9992,"Mar 30, 17",-0.0494590417310665
2017-03-31,36.39,36.59,36.23,36.32,1873656,1873656,-0.58,-1.572,36.386,"Mar 31, 17",-0.06439979392065945
2017-04-03,36.49,36.6,35.98,36.44,1827733,1827733,0.12,0.33,36.2992,"Apr 3, 17",-0.06130860381246787
2017-04-04,36.64,36.92,36.535,36.86,1422791,1422791,0.42,1.153,36.7694,"Apr 4, 17",-0.05048943843379703
2017-04-05,37.66,38.12,37.01,37.12,3291318,3291318,0.26,0.705,37.4917,"Apr 5, 17",-0.0437918598660485
2017-04-06,37.4,37.59,36.9964,37.16,2417586,2417586,0.04,0.108,37.2646,"Apr 6, 17",-0.04276146316331797
2017-04-07,36.84,37.695,36.81,36.97,3362668,3362668,-0.19,-0.511,37.1748,"Apr 7, 17",-0.04765584750128803
2017-04-10,38.01,38.47,37.88,38.26,4194487,4194487,1.29,3.489,38.2527,"Apr 10, 17",-0.014425553838227776
2017-04-11,38.44,38.5,37.78,38.39,3984211,3984211,0.13,0.34,38.2371,"Apr 11, 17",-0.011076764554353418
2017-04-12,37.18,37.43,36.36,36.58,7740170,7740170,-1.81,-4.715,36.7597,"Apr 12, 17",-0.057702215352910924
2017-04-13,36.58,36.75,36.08,36.09,2359913,2359913,-0.49,-1.34,36.4433,"Apr 13, 17",-0.07032457496136005
2017-04-17,36.35,36.49,36.01,36.25,1825122,1825122,0.16,0.443,36.1654,"Apr 17, 17",-0.06620298815043793
2017-04-18,35.52,35.93,35.22,35.57,3379309,3379309,-0.68,-1.876,35.5876,"Apr 18, 17",-0.08371973209685729
2017-04-19,35.895,36.07,35.3,35.44,2345756,2345756,-0.13,-0.365,35.6453,"Apr 19, 17",-0.08706852138073165
2017-04-20,35.69,36.03,35.58,35.99,3600836,3600836,0.55,1.552,35.8783,"Apr 20, 17",-0.07290056671818645
2017-04-21,36.01,36.0601,35.565,35.76,3529904,3529904,-0.23,-0.639,35.8241,"Apr 21, 17",-0.07882534775888723
2017-04-24,36.35,36.47,36.15,36.16,3125168,3125168,0.4,1.119,36.2834,"Apr 24, 17",-0.06852138073158176
2017-04-25,36.1,36.36,35.935,36.34,2577639,2577639,0.18,0.498,36.1595,"Apr 25, 17",-0.0638845955692941
2017-04-26,35.63,36.3,35.63,36.05,2821118,2821118,-0.29,-0.798,36.0302,"Apr 26, 17",-0.07135497166409076
2017-04-27,35.58,35.6,34.63,35.01,4570225,4570225,-1.04,-2.885,34.9402,"Apr 27, 17",-0.09814528593508506
2017-04-28,35.37,35.77,35.28,35.6,2131510,2131510,0.59,1.685,35.5761,"Apr 28, 17",-0.08294693456980935
2017-05-01,35.8,36.06,35.68,35.84,1805986,1805986,0.24,0.674,35.8608,"May 1, 17",-0.07676455435342598
2017-05-02,35.1,35.53,35.1,35.38,3428483,3428483,-0.46,-1.283,35.3104,"May 2, 17",-0.08861411643482735
2017-05-03,34.35,34.67,34.14,34.18,3510105,3510105,-1.2,-3.392,34.3935,"May 3, 17",-0.11952601751674397
2017-05-04,33.57,34,33.37,33.82,5071072,5071072,-0.36,-1.053,33.7109,"May 4, 17",-0.1287995878413189
2017-05-05,34.03,34.49,34,34.49,3375802,3375802,0.67,1.981,34.3384,"May 5, 17",-0.11154044307058213
2017-05-08,33.95,34.11,33.88,34.03,1949164,1949164,-0.46,-1.334,34.0163,"May 8, 17",-0.12339000515198349
2017-05-09,34.57,34.72,34.31,34.4,2603948,2603948,0.37,1.087,34.5383,"May 9, 17",-0.11385883565172596
2017-05-10,34.98,35.21,34.76,35.1,2700803,2700803,0.7,2.035,35.0577,"May 10, 17",-0.09582689335394123
2017-05-11,35.12,35.19,34.85,35.18,2118765,2118765,0.08,0.228,35.09,"May 11, 17",-0.09376609994848017
2017-05-12,34.96,35.3,34.92,35.2,2203760,2203760,0.02,0.057,35.1276,"May 12, 17",-0.09325090159711483
2017-05-15,35.74,35.89,35.59,35.7,1809816,1809816,0.5,1.42,35.7399,"May 15, 17",-0.08037094281298293
2017-05-16,35.99,36.265,35.92,36.09,1935137,1935137,0.39,1.092,36.1147,"May 16, 17",-0.07032457496136005
2017-05-17,35.65,35.95,35.42,35.42,2392478,2392478,-0.67,-1.856,35.71,"May 17, 17",-0.08758371973209682
2017-05-18,35.45,36.1,35.27,35.9,2803075,2803075,0.48,1.355,35.8439,"May 18, 17",-0.07521895929933028
2017-05-19,36.31,36.93,36.3,36.71,2587187,2587187,0.81,2.256,36.716,"May 19, 17",-0.054353426069036564
2017-05-22,36.89,36.96,36.6809,36.89,1669482,1669482,0.18,0.49,36.8257,"May 22, 17",-0.04971664090674909
2017-05-23,36.59,36.78,36.33,36.66,2693915,2693915,-0.23,-0.623,36.5843,"May 23, 17",-0.055641421947449865
2017-05-24,36.33,36.675,36.27,36.49,2496106,2496106,-0.17,-0.464,36.4699,"May 24, 17",-0.060020607934054566
2017-05-25,36.66,37.02,36.18,36.21,2488214,2488214,-0.28,-0.767,36.453,"May 25, 17",-0.06723338485316846
2017-05-26,36.05,36.16,35.77,35.84,1350535,1350535,-0.37,-1.022,35.9101,"May 26, 17",-0.07676455435342598
2017-05-30,36.01,36.1,35.84,35.97,925038,925038,0.13,0.363,36.0027,"May 30, 17",-0.07341576506955182
2017-05-31,35.57,35.57,35.03,35.09,2700463,2700463,-0.88,-2.446,35.1706,"May 31, 17",-0.09608449252962382
2017-06-01,35.1,35.56,34.98,35.21,2351184,2351184,0.12,0.342,35.3274,"Jun 1, 17",-0.09299330242143224
2017-06-02,35.2,35.65,35.1,35.47,2087526,2087526,0.26,0.738,35.3634,"Jun 2, 17",-0.0862957238536837
2017-06-05,35.19,35.3,34.94,35.07,1570219,1570219,-0.4,-1.128,35.0904,"Jun 5, 17",-0.09659969088098919
2017-06-06,35.02,35.37,34.98,35.22,2566109,2566109,0.15,0.428,35.2177,"Jun 6, 17",-0.09273570324574965
2017-06-07,35.25,35.44,34.59,34.88,3696818,3696818,-0.34,-0.965,34.9327,"Jun 7, 17",-0.10149407521895924
2017-06-08,34.95,35.69,34.9,35.59,3241621,3241621,0.71,2.036,35.4051,"Jun 8, 17",-0.08320453374549193
2017-06-09,35.26,35.73,35.23,35.39,2083629,2083629,-0.2,-0.562,35.4759,"Jun 9, 17",-0.08835651725914476
2017-06-12,35.38,35.5,34.975,35.08,2060698,2060698,-0.31,-0.876,35.1485,"Jun 12, 17",-0.0963420917053066
2017-06-13,35.45,35.54,35.31,35.52,2546554,2546554,0.44,1.254,35.4123,"Jun 13, 17",-0.08500772797527041
2017-06-14,35.83,35.845,34.85,35.06,3478199,3478199,-0.46,-1.295,35.2531,"Jun 14, 17",-0.09685729005667176
