date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-06-07,30.6,30.77,30.09,30.34,2055514,2055514,-0.21,-0.687,30.3795,"Jun 7, 17",-0.09809750297265163
2017-06-08,30.31,30.94,30.31,30.82,1810202,1810202,0.48,1.582,30.7041,"Jun 8, 17",-0.08382877526753865
2017-06-09,30.67,31.01,30.62,30.69,1321336,1321336,-0.13,-0.422,30.7833,"Jun 9, 17",-0.08769322235434004
2017-06-12,30.7,30.79,30.28,30.36,1902839,1902839,-0.33,-1.075,30.4723,"Jun 12, 17",-0.09750297265160526
2017-06-13,30.54,30.71,30.495,30.68,1190158,1190158,0.32,1.054,30.5977,"Jun 13, 17",-0.08799048751486328
2017-06-14,30.91,30.92,29.94,30.11,2371923,2371923,-0.57,-1.858,30.359,"Jun 14, 17",-0.10493460166468493
2017-06-15,29.65,29.78,29.37,29.65,1523829,1523829,-0.46,-1.528,29.616,"Jun 15, 17",-0.11860879904875155
2017-06-16,29.86,29.96,29.66,29.85,1386114,1386114,0.2,0.675,29.8031,"Jun 16, 17",-0.11266349583828772
2017-06-19,29.94,30.25,29.94,29.97,1318897,1318897,0.12,0.402,30.087,"Jun 19, 17",-0.10909631391200957
2017-06-20,29.24,29.28,28.73,28.94,2644474,2644474,-1.03,-3.437,28.9774,"Jun 20, 17",-0.13971462544589772
2017-06-21,29.26,29.47,28.8,28.97,1543196,1543196,0.03,0.104,29.0952,"Jun 21, 17",-0.13882282996432824
2017-06-22,28.81,29.3,28.78,29.22,1329516,1329516,0.25,0.863,29.1617,"Jun 22, 17",-0.13139120095124857
2017-06-23,29.24,29.505,29.14,29.43,1148668,1148668,0.21,0.719,29.3706,"Jun 23, 17",-0.12514863258026163
2017-06-26,29.51,29.585,29.11,29.33,1039680,1039680,-0.1,-0.34,29.3198,"Jun 26, 17",-0.12812128418549354
2017-06-27,30.08,30.27,29.75,29.75,1903627,1903627,0.42,1.432,30.0228,"Jun 27, 17",-0.11563614744351963
2017-06-28,30.44,30.85,30.35,30.75,2607902,2607902,1,3.361,30.6537,"Jun 28, 17",-0.08590963139120096
2017-06-29,31.1,31.27,30.68,30.91,1343594,1343594,0.16,0.52,31.0002,"Jun 29, 17",-0.08115338882282998
2017-06-30,31.03,31.06,30.565,30.76,1319265,1319265,-0.15,-0.485,30.7629,"Jun 30, 17",-0.08561236623067774
2017-07-03,31.12,31.54,31.09,31.34,1042906,1042906,0.58,1.886,31.3264,"Jul 3, 17",-0.06837098692033296
2017-07-05,32.21,32.21,31.38,31.51,5240307,5240307,0.17,0.542,31.752,"Jul 5, 17",-0.06331747919143874
2017-07-06,32.11,32.56,31.95,32.09,3111464,3111464,0.58,1.841,32.1901,"Jul 6, 17",-0.04607609988109385
2017-07-07,32.22,32.3,31.86,32.28,1454402,1454402,0.19,0.592,32.0987,"Jul 7, 17",-0.04042806183115337
2017-07-10,31.93,32.8,31.88,32.58,1495892,1495892,0.3,0.929,32.5189,"Jul 10, 17",-0.03151010701545785
2017-07-11,32.78,33.07,32.535,32.99,1955601,1955601,0.41,1.258,32.819,"Jul 11, 17",-0.01932223543400709
2017-07-12,33.38,33.632,33.22,33.32,1465616,1465616,0.33,1,33.3811,"Jul 12, 17",-0.009512485136741982
2017-07-13,33.46,33.67,33.2,33.56,1167274,1167274,0.24,0.72,33.4456,"Jul 13, 17",-0.002378121284185443
2017-07-14,34.25,34.39,34.14,34.26,1429879,1429879,0.7,2.086,34.2457,"Jul 14, 17",0.018430439952437497
2017-07-17,34.54,34.77,34.46,34.49,1132762,1132762,0.23,0.671,34.6134,"Jul 17, 17",0.02526753864447091
2017-07-18,34.11,34.32,34.03,34.28,1315101,1315101,-0.21,-0.609,34.1902,"Jul 18, 17",0.019024970273483963
2017-07-19,34.41,34.67,34.34,34.62,807364,807364,0.34,0.992,34.5291,"Jul 19, 17",0.0291319857312722
2017-07-20,34.38,34.5,33.9,34.17,1531699,1531699,-0.45,-1.3,34.2137,"Jul 20, 17",0.015755053507728926
2017-07-21,34.15,34.16,33.8,33.89,1472937,1472937,-0.28,-0.819,33.9223,"Jul 21, 17",0.007431629013079667
2017-07-24,33.73,33.96,33.575,33.91,1570135,1570135,0.02,0.059,33.7554,"Jul 24, 17",0.008026159334125923
2017-07-25,34.99,35.32,34.81,35.1,1737453,1737453,1.19,3.509,35.0923,"Jul 25, 17",0.04340071343638528
2017-07-26,35.42,35.78,35.22,35.62,1773279,1773279,0.52,1.481,35.4621,"Jul 26, 17",0.058858501783590866
2017-07-27,36.07,36.07,35.26,35.54,1392827,1392827,-0.08,-0.225,35.6608,"Jul 27, 17",0.05648038049940542
2017-07-28,35.68,36.02,35.57,35.89,2979355,2979355,0.35,0.985,35.8348,"Jul 28, 17",0.066884661117717
2017-07-31,36.34,36.51,36.19,36.41,2390783,2390783,0.52,1.449,36.3723,"Jul 31, 17",0.08234244946492258
2017-08-01,35.63,35.925,35.47,35.88,1638606,1638606,-0.53,-1.456,35.7194,"Aug 1, 17",0.06658739595719387
2017-08-02,35.63,35.925,35.47,35.88,1638606,1638606,0,0,35.7194,"Aug 2, 17",0.06658739595719387
2017-08-03,35.66,35.83,35.5,35.61,1247442,1247442,-0.27,-0.753,35.672,"Aug 3, 17",0.05856123662306774
2017-08-04,35.71,35.92,35.52,35.87,1820174,1820174,0.26,0.73,35.7336,"Aug 4, 17",0.06629013079667054
2017-08-07,36.25,36.59,36.17,36.59,1317288,1317288,0.72,2.007,36.4394,"Aug 7, 17",0.08769322235434016
2017-08-08,35.97,36.38,35.85,36.18,1842093,1842093,-0.41,-1.121,36.1567,"Aug 8, 17",0.07550535077288939
2017-08-09,35.9,36.14,35.86,36.14,2843832,2843832,-0.04,-0.111,36.0601,"Aug 9, 17",0.07431629013079667
2017-08-10,35.79,35.87,35.39,35.41,1586896,1586896,-0.73,-2.02,35.6605,"Aug 10, 17",0.05261593341260393
2017-08-11,34.61,35.11,34.57,35.03,1958157,1958157,-0.38,-1.073,34.8179,"Aug 11, 17",0.04131985731272297
2017-08-14,35.38,35.55,35.21,35.22,1178294,1178294,0.19,0.542,35.3795,"Aug 14, 17",0.046967895362663444
2017-08-15,34.49,34.84,34.45,34.79,1236166,1236166,-0.43,-1.221,34.6535,"Aug 15, 17",0.03418549346016642
2017-08-16,35.13,35.65,35.093,35.65,1781393,1781393,0.86,2.472,35.4212,"Aug 16, 17",0.059750297265160464
2017-08-17,35.31,35.4,34.96,34.98,1673911,1673911,-0.67,-1.879,35.2265,"Aug 17, 17",0.039833531510106907
2017-08-18,34.88,35.14,34.8,34.95,1671761,1671761,-0.03,-0.086,34.9463,"Aug 18, 17",0.038941736028537524
2017-08-21,35.11,35.54,35.06,35.42,1263196,1263196,0.47,1.345,35.3532,"Aug 21, 17",0.05291319857312726
2017-08-22,36.11,36.36,35.92,35.96,1535940,1535940,0.54,1.525,36.1254,"Aug 22, 17",0.06896551724137932
2017-08-23,35.88,36.48,35.86,36.35,1535829,1535829,0.39,1.085,36.2405,"Aug 23, 17",0.08055885850178361
2017-08-24,36.42,36.51,36.25,36.38,1952318,1952318,0.03,0.083,36.4122,"Aug 24, 17",0.0814506539833532
2017-08-25,37.38,38.8,37.05,37.19,2261821,2261821,0.81,2.226,37.3011,"Aug 25, 17",0.10552913198573119
2017-08-28,37.48,37.55,37.09,37.49,1227072,1227072,0.3,0.807,37.385,"Aug 28, 17",0.11444708680142691
2017-08-29,37.26,37.7,37.21,37.64,1147647,1147647,0.15,0.4,37.4939,"Aug 29, 17",0.11890606420927467
2017-08-30,37.64,37.76,37.5,37.54,1405237,1405237,-0.1,-0.266,37.6117,"Aug 30, 17",0.11593341260404276
2017-08-31,38.09,38.28,38,38.13,1753838,1753838,0.59,1.572,38.1433,"Aug 31, 17",0.1334720570749109
2017-09-01,38.54,38.81,38.31,38.75,1512252,1512252,0.62,1.626,38.6371,"Sep 1, 17",0.15190249702734837
2017-09-05,38.94,39.06,38.27,38.7,2320891,2320891,-0.05,-0.129,38.7108,"Sep 5, 17",0.15041617122473253
2017-09-06,38.8,39.12,38.7,39.04,1112483,1112483,0.34,0.879,38.9612,"Sep 6, 17",0.16052318668252077
2017-09-07,38.31,38.605,38.14,38.6,1292035,1292035,-0.44,-1.127,38.3722,"Sep 7, 17",0.1474435196195006
2017-09-08,38.01,38.06,37.13,37.38,1876467,1876467,-1.22,-3.161,37.4312,"Sep 8, 17",0.11117717003567187
2017-09-11,37.35,38.03,37.34,37.85,2320392,2320392,0.47,1.257,37.789,"Sep 11, 17",0.12514863258026163
2017-09-12,38.32,38.53,38.23,38.31,1763915,1763915,0.46,1.215,38.3361,"Sep 12, 17",0.13882282996432824
2017-09-13,37.61,37.72,37.37,37.53,1645922,1645922,-0.78,-2.036,37.5447,"Sep 13, 17",0.11563614744351963
2017-09-14,36.77,36.92,36.62,36.87,1918822,1918822,-0.66,-1.759,36.7677,"Sep 14, 17",0.09601664684898921
2017-09-15,36.47,36.66,36.2,36.21,1630080,1630080,-0.66,-1.79,36.4085,"Sep 15, 17",0.07639714625445898
2017-09-18,36.24,36.53,36.24,36.52,1471580,1471580,0.31,0.856,36.3797,"Sep 18, 17",0.08561236623067783
2017-09-19,36.52,36.67,36.3501,36.59,1398308,1398308,0.07,0.192,36.5218,"Sep 19, 17",0.08769322235434016
2017-09-20,36.79,36.98,36.16,36.51,1361678,1361678,-0.08,-0.219,36.6129,"Sep 20, 17",0.0853151010701545
2017-09-21,36.61,36.66,36.38,36.39,1889533,1889533,-0.12,-0.329,36.4825,"Sep 21, 17",0.08174791914387633
2017-09-22,36.42,36.67,36.33,36.36,1283430,1283430,-0.03,-0.082,36.4385,"Sep 22, 17",0.08085612366230674
2017-09-25,36.29,36.35,35.77,36,946888,946888,-0.36,-0.99,36.0648,"Sep 25, 17",0.07015457788347204
2017-09-26,35.88,35.94,35.48,35.49,1410809,1410809,-0.51,-1.417,35.6992,"Sep 26, 17",0.05499405469678958
2017-09-27,35.67,35.69,35.3,35.49,1156670,1156670,0,0,35.4903,"Sep 27, 17",0.05499405469678958
2017-09-28,35.05,35.48,34.96,35.4,1300229,1300229,-0.09,-0.254,35.2202,"Sep 28, 17",0.0523186682520808
2017-09-29,35.5,35.54,35.31,35.45,1229030,1229030,0.05,0.141,35.458,"Sep 29, 17",0.05380499405469685
2017-10-02,35.54,35.82,35.51,35.7,865462,865462,0.25,0.705,35.6963,"Oct 2, 17",0.061236623067776524
2017-10-03,35.76,35.95,35.69,35.88,688030,688030,0.18,0.504,35.8317,"Oct 3, 17",0.06658739595719387
2017-10-04,36.09,36.28,35.955,36.04,1108591,1108591,0.16,0.446,36.1021,"Oct 4, 17",0.07134363852556476
2017-10-05,36.25,36.33,36.02,36.07,1552853,1552853,0.03,0.083,36.17,"Oct 5, 17",0.07223543400713435
2017-10-06,36.03,36.23,35.9,36.17,1244601,1244601,0.1,0.277,36.0748,"Oct 6, 17",0.07520808561236626
2017-10-09,36.64,36.66,36.04,36.13,1660216,1660216,-0.04,-0.111,36.3421,"Oct 9, 17",0.07401902497027354
2017-10-10,36.64,36.99,36.54,36.77,2923656,2923656,0.64,1.771,36.7434,"Oct 10, 17",0.0930439952437575
2017-10-11,36.45,36.46,35.98,36.16,1192711,1192711,-0.61,-1.659,36.1849,"Oct 11, 17",0.07491082045184293
2017-10-12,36.24,36.49,36.125,36.3,1016387,1016387,0.14,0.387,36.3093,"Oct 12, 17",0.07907253269916756
2017-10-13,37.24,37.46,37.16,37.3,1121686,1121686,1,2.755,37.3015,"Oct 13, 17",0.10879904875148622
2017-10-16,38.16,38.21,37.515,37.76,1070004,1070004,0.46,1.233,37.8638,"Oct 16, 17",0.12247324613555284
2017-10-17,37.82,37.83,37.33,37.55,1108327,1108327,-0.21,-0.556,37.5205,"Oct 17, 17",0.11623067776456589
2017-10-18,37.15,37.2,36.57,36.99,2757031,2757031,-0.56,-1.491,36.8975,"Oct 18, 17",0.09958382877526759
2017-10-19,36.7,36.94,36.62,36.72,1274758,1274758,-0.27,-0.73,36.7617,"Oct 19, 17",0.09155766944114145
2017-10-20,36.88,36.9028,36.321,36.47,1061213,1061213,-0.25,-0.681,36.5479,"Oct 20, 17",0.08412604042806178
2017-10-23,36.47,36.55,36.3401,36.43,967124,967124,-0.04,-0.11,36.4573,"Oct 23, 17",0.08293697978596906
2017-10-24,36.41,36.66,36.4,36.63,644082,644082,0.2,0.549,36.5514,"Oct 24, 17",0.08888228299643287
2017-10-25,36.24,36.3,35.62,35.92,888222,888222,-0.71,-1.938,35.9307,"Oct 25, 17",0.06777645659928659
2017-10-26,36.33,36.37,36.02,36.12,1059765,1059765,0.2,0.557,36.1859,"Oct 26, 17",0.07372175980975021
2017-10-27,35.58,36.02,35.48,35.97,988011,988011,-0.15,-0.415,35.7507,"Oct 27, 17",0.06926278240190245
2017-10-30,36.02,36.29,35.935,36.02,1064231,1064231,0.05,0.139,36.1206,"Oct 30, 17",0.0707491082045185
2017-10-31,36.05,36.41,35.905,36.32,948173,948173,0.3,0.833,36.2226,"Oct 31, 17",0.07966706302021402
2017-11-01,37.63,37.7,37.11,37.14,1591345,1591345,0.82,2.258,37.4002,"Nov 1, 17",0.10404280618311534
2017-11-02,37.25,37.94,37.25,37.86,1425684,1425684,0.72,1.939,37.7289,"Nov 2, 17",0.12544589774078474
2017-11-03,37.6,37.6,37.08,37.26,872262,872262,-0.6,-1.585,37.2869,"Nov 3, 17",0.1076099881093935
2017-11-06,38.33,38.69,38.26,38.64,1845506,1845506,1.38,3.704,38.4859,"Nov 6, 17",0.14863258026159334
2017-11-07,38.72,38.76,37.99,38.37,1284849,1284849,-0.27,-0.699,38.3258,"Nov 7, 17",0.1406064209274672
2017-11-08,38.41,38.87,38.13,38.85,1299745,1299745,0.48,1.251,38.5582,"Nov 8, 17",0.15487514863258028
